k,best_labels,best_centroids,best_cost,silhouette,ch_score,inertia
4,[0 3 3 ... 0 0 0],"[[ 2.91248459e-01 -2.73055872e-01  2.26108323e-01  2.31391158e-01
   4.66016054e-01  4.36346979e-01  5.12227639e+00  1.29870383e+00]
 [ 1.17521896e-01 -1.49670428e+00  1.73890962e+00 -4.13703908e-01
   5.31531560e-01  1.12292433e+00 -2.89472885e-01  5.16567510e-02]
 [ 4.80638010e-01 -1.25962715e+00 -7.86812163e-01  2.38475235e-01
   7.01439566e-01  1.27718252e+00 -1.55192974e-01 -5.38249198e-01]
 [ 3.35313601e-01 -3.42549146e-03 -2.71096314e-01  3.56971599e-01
   3.18476499e-01  7.42829959e-01  1.39523203e+00  1.64197531e+00]]",48004.37790180902,0.1747610232106102,2834.79032156853,48004.37790180907
4,[1 3 3 ... 1 1 1],"[[ 2.21244822 -0.87682653 -0.79125712  0.21057119  1.39491793  0.22863454
   6.72732535  2.37179591]
 [-0.15073612 -0.10957069  0.2094002   0.83645422  0.23734649  0.56595569
   4.34644957  1.6693666 ]
 [-0.76834802 -1.27721389 -0.02874644  0.74772908  0.08783166  0.96901089
  -0.086359    1.68971942]
 [ 0.74077621 -0.39907839 -0.08720105  0.18039205  0.60171103  0.5760002
  -0.15092382  0.87380516]]",44411.445837572566,0.1880606026251349,3630.495896803253,44411.445837572566
4,[1 0 0 ... 1 1 1],"[[ 0.20561606 -0.56350446 -0.18228958  0.34744002  0.46693334  0.80475068
   1.02910845  1.10243023]
 [ 0.17941536 -0.70680645  0.28330822  0.24779375  0.63607304  0.41502529
   5.68824284  1.0318236 ]
 [-0.67392641  0.87399304 -0.95572161  0.79249986  1.16717721  1.13107719
   0.52908046  0.63237169]
 [-0.8618474   4.28646371 -0.57936553  0.70378608  1.42808762  0.75004285
   6.02532461  1.88058029]]",47962.036254714265,0.1567714824090375,2900.642917588404,47962.036254714265
4,[2 0 0 ... 2 2 2],"[[-0.34964644  0.05439798 -0.29026694  0.46363487  0.37965165  0.90726469
   0.51401948  1.0523054 ]
 [-0.74750329  0.45180203  2.12839301 -0.1750256  -0.45410817 -0.09006222
   2.97758549  2.20757502]
 [ 0.31197959 -0.40718079  0.17903555  0.73591514  0.21039194  0.05790788
   4.62025696  1.66816916]
 [-1.13128373  2.56455107  0.35545793  0.53850868 -0.12180944 -0.13605897
   5.25425394  2.07036683]]",46760.07551390472,0.2408810971540752,2886.87458998752,46760.075513904674
4,[2 0 0 ... 2 2 2],"[[-0.07827691  0.03067037 -0.57307801  0.58252836  0.71553437  0.86934984
   0.30257034  1.35517553]
 [ 2.02867188 -1.23776499 -0.15646783  0.84160815  0.35505579 -0.19295706
   6.6478493   0.8329431 ]
 [-0.21822607 -0.02507476  0.37705444  0.8775064   0.56760186  0.63396213
   4.11790708  1.52046   ]
 [-0.33144135 -0.06308165 -0.09528417  1.20456893 -0.04670127  0.54064341
   0.34477316  2.65468439]]",42359.67511637847,0.1962320582247008,3643.6850060975057,42359.67511637855
4,[3 0 0 ... 3 3 3],"[[-0.24549961 -0.22065104  0.18674937 -0.17155541  0.51233042  0.20524357
   0.76245775  1.3534158 ]
 [ 1.59362626 -1.63357293 -0.03197219 -0.17200762  0.13887247  1.60324253
  -0.77439152  0.16394952]
 [ 0.69387019  1.7005605  -0.19133986 -0.43725963 -0.14760899 -0.2712056
  -0.02163527 -1.09943512]
 [-0.2908947  -0.00945118 -0.07474778  0.26510306  0.48299103  0.3304262
   4.21987534  0.90502962]]",55389.576011029065,0.1564597063537185,2534.4057895861724,55389.5760110289
5,[0 3 3 ... 0 0 0],"[[-0.06257156 -0.18256188  0.41846533  0.75505155  0.36117253  0.45065496
   4.36412404  1.40907061]
 [ 0.56513134 -0.91378745 -0.14983808  0.29584998  1.18842289  0.75192152
  -0.02999224  0.99818406]
 [-1.37806702  3.02266147 -2.3843092   1.33529273  1.72158501 -0.19909789
   2.95440537  1.11332872]
 [-0.09152444 -0.08762793 -0.94612941  0.62316192  0.08229822  0.82734215
   0.47316616  1.36586437]
 [ 0.85292138  0.85526193 -1.6368483   1.60855735  1.02603394  0.80303019
  -0.23175398  2.51421969]]",48787.17768189635,0.1531800753728105,2067.5229986488275,48787.17768189634
5,[1 2 2 ... 1 1 0],"[[ 0.85564772 -0.70770215  0.71384354  0.88066309  0.95481211  0.97374544
   3.77687918  1.23463859]
 [-1.03073895  0.87111698  0.32016526  0.87057423 -0.01818465  0.40512497
   5.26647198  1.76878185]
 [ 0.11118731  0.12888992 -0.13649545  0.69441532  0.82556642  0.88471664
   0.47482493  1.13571352]
 [-0.35132892  1.44703478  1.99655525  0.60867783  0.97958224  0.56665232
   3.72422083 -0.28038355]
 [ 2.14649881 -0.15659304 -0.55005032  0.19048393  0.71157454  0.10210779
   6.96761834  1.38459326]]",37262.90793951304,0.26437353615113507,3259.376358517895,37262.90793951299
5,[1 2 2 ... 4 1 2],"[[-0.30069339 -0.64330274 -0.01935426  0.55403666  0.86509597  0.63324237
  -0.11392979  1.0592029 ]
 [-0.73477332 -0.12422856  1.51046616  1.08179694 -0.33280322 -0.1400139
   5.82682079  2.36906605]
 [ 0.02177308  0.39897558 -0.09994689  0.39184934  1.23562768  0.48328519
   3.03220226  0.84144072]
 [-1.05490203  2.93378332  0.19592188  1.68869811 -0.51539668  0.87497874
   8.20766928  2.63249704]
 [ 0.68732368  0.83529444 -0.80164844  0.45272962  0.83326361  0.57924955
   5.7361038   0.81302916]]",42200.605083099625,0.2502194729257424,3095.8038185484343,42200.60508309955
5,[1 2 3 ... 1 1 3],"[[-5.00235029e-01 -2.49581253e-01  1.97867177e+00 -6.66679203e-01
  -3.10190135e-01  1.09630570e+00  6.36334694e+00  2.14596314e+00]
 [-1.16960712e+00  5.30001787e-03 -7.11753746e-01  5.41382746e-01
   3.03568632e-02  7.20603912e-01  4.97671831e+00  1.80844978e+00]
 [-2.00338863e-01  9.00953925e-02 -1.04894942e-01  3.84920431e-01
   8.23046894e-01  1.07889786e+00  3.32818571e-01  1.18009320e+00]
 [ 2.63208752e-01 -3.94136728e-01  1.40242229e-01  9.14731044e-01
   1.10202520e+00  3.88731463e-01  3.38310378e+00  1.11568907e+00]
 [ 1.58220810e+00 -9.71861801e-01 -1.04362592e+00 -3.76311868e-02
   1.12269177e+00 -2.12156396e-01  7.09074596e+00  2.46544102e+00]]",38153.97774831414,0.2586069406613355,3343.6142594182083,38153.977748314064
5,[0 4 4 ... 4 0 4],"[[-1.51285029  0.74402423  0.92535281  0.79725841  0.75482298  0.29188725
   5.74569281  1.54280986]
 [ 0.59910168 -0.20644834  0.32548385  0.55320363  0.91926993  1.21617429
  -0.07339413  0.27796692]
 [ 2.61134744 -0.1764162  -0.90609911  0.82372456  1.76003306  1.18191617
   6.09888962  0.72499101]
 [-0.68664972 -0.28791403  0.20685358  0.12127407  0.7186273   0.04719526
   0.06531988  0.93954438]
 [-0.03634448 -0.54294075 -0.02491079  0.49659796  0.2159764   0.59597885
   3.04307373  1.02064636]]",40829.550790975634,0.21234614497797835,3574.45081234742,40829.550790975656
5,[3 1 0 ... 3 3 3],"[[-0.08465862 -0.70015671 -0.54218626  0.63189163  0.89333233  0.92498223
   0.59262267  2.01879412]
 [-0.2531766  -0.08139467  0.14743098  0.68325993  0.97160402  0.83402902
   0.55149387  0.13911754]
 [-0.3914267   1.5968948  -0.55932307  0.46201688  0.2095143   0.41105627
  -0.34730838  2.51150287]
 [-0.34379345  0.38029662  0.6107364   0.52709465  0.17019708  0.43002724
   5.20855771  1.63037626]
 [ 2.03763619 -0.7387779  -0.35082037  0.78791551  1.38409298  0.29939336
   6.67450784  1.2974101 ]]",36881.50551974926,0.23670499473058465,3313.465734128167,36881.505519749364
5,[4 0 2 ... 4 4 3],"[[ 8.70117891e-02  2.34699718e-01  3.78524136e-01  7.67910722e-01
   9.15211694e-01  6.26429846e-01  6.25751478e-01  3.59890958e-01]
 [-1.14834398e+00 -4.55950803e-03  1.53731983e+00  1.02631436e+00
   3.23153020e-01  2.55017199e-01  2.59959673e+00  2.36926545e+00]
 [ 3.26175024e-01 -4.28543147e-01 -9.84665959e-01  4.14072683e-01
   3.12294644e-01  8.52595211e-01 -2.93693664e-02  1.27357753e+00]
 [ 8.40736211e-01 -6.87582043e-01 -1.63153470e-01  1.33631529e+00
   1.22040588e+00  3.05284889e-01  5.03582461e+00  1.16091936e+00]
 [-9.68190854e-01 -1.77361296e-01  9.64995808e-01  3.26906407e-01
   2.72791064e-01  2.31446728e-01  5.34522043e+00  2.05681168e+00]]",40418.42586598945,0.1847381801237185,2971.3604043092455,40418.42586598939
5,[0 2 4 ... 0 0 1],"[[-0.01635276 -0.45177926  0.34271302  0.81148244  0.4097305   0.32287635
   5.79726522  1.74234019]
 [ 0.18835254  1.0334019  -0.20052153  0.47538301  0.74979414  0.08104123
   3.92684781  1.30080044]
 [-0.68851746 -0.49837047 -0.03161388  0.30671218  0.51190149 -0.08097765
   2.10347268  1.5464812 ]
 [ 0.40582147  1.13770698  0.99171247  0.46020041  0.74660211  1.187508
  -0.49958957  0.133593  ]
 [ 0.15804651  0.07602316 -0.60327668  0.40461575  0.36110249  0.72154784
   0.27419241  0.91548452]]",40092.75712682675,0.15414905837964482,2724.429468278745,40092.757126826706
5,[2 3 1 ... 2 2 2],"[[-0.66032057  2.45242881 -0.14988287  1.5087126   1.3107335   1.55795439
  -0.31206176  2.30342082]
 [ 1.42442947  0.45051341 -0.78455662  0.07036223  0.83788104  1.6830967
  -0.05059829  0.41553214]
 [ 0.14431929 -0.56927465 -0.33394739  0.61420842  0.44292997  0.11209198
   4.80144703  2.09122207]
 [ 0.09751572 -0.79456998  1.13499115  0.07589999  0.64257502  1.05677993
   1.86238169  0.56995399]
 [-0.07915712 -0.63348091 -1.03490644  0.09592302 -0.12895165  0.83884456
   0.29767964  0.54471463]]",50760.44372780378,0.16745030048198042,2395.9407412737332,50760.44372780389
5,[2 0 4 ... 2 2 2],"[[ 0.03736713 -0.32011107  0.45859839  0.29819641  1.40189436  0.66430531
   0.6108492   0.04187604]
 [-0.77297548 -0.27011381  0.91650039  0.696021    0.62175452  1.52498022
   1.04125113  1.01881175]
 [-0.08354578 -0.26528424  0.39421724  0.41294895  0.88274156  0.62595455
   4.78021921  1.7715493 ]
 [ 2.06762123 -0.0384648  -0.53691212 -0.57618516  1.19449299 -0.31945074
   0.38951112  1.95574803]
 [ 0.52997382 -0.27011599 -0.97862952  0.55142383  0.01488274  0.32445219
   0.54254963  2.39640995]]",46628.90415889091,0.2014652290329494,2315.214459119579,46628.90415889089
5,[2 0 4 ... 2 2 4],"[[ 0.18698     0.46911488 -0.58916892 -0.25410614  1.02469264  0.97706488
   0.54238994  0.39371714]
 [ 0.75973364 -0.65969713  0.02536672  0.77852995  1.06146284  0.9484662
   0.14545521 -0.02872038]
 [ 0.20785833  0.07946542  0.19345319  0.2244501   0.59940211  0.42665679
   5.46508293  1.74865275]
 [-0.54395333 -0.05209953  0.19462211  0.10697571  0.05868     0.22784945
   0.90304662  1.80696603]
 [ 0.20134005 -0.43213059 -0.05255386  0.97270885  0.88110017  0.70534966
   2.4120376   0.79265838]]",40123.425099169915,0.1745464832468448,2859.8790770056776,40123.42509916985
5,[3 4 1 ... 3 3 3],"[[-0.82181477  2.94346698 -0.14567618  0.14681346  0.78390896  0.7469036
   3.79863455 -0.20121452]
 [ 0.99712065 -0.44362032 -1.59231071 -0.3403443   0.71941111  1.01092928
   2.12007069  2.03430341]
 [-1.32907738 -0.94940479  3.10218305  0.17757221  0.46213465  0.22361139
   4.19489568  1.31663632]
 [ 0.21291737 -0.54109776 -0.05259166  0.24768984  0.85099246  0.4409918
   5.40054697  0.86434423]
 [-0.24456676 -0.14764699 -0.28905246  0.38784905  0.70891686  0.96944029
   0.27784735  1.41707283]]",46317.23924076727,0.1513852525384808,2479.5896438203545,46317.23924076723
5,[0 2 1 ... 0 0 0],"[[-0.2909871   0.07841142 -0.05352107  0.18127346  0.25887788  0.2653801
   4.86306403  1.62780307]
 [ 1.65612226  0.17722595 -0.89615886  0.49808281  0.80820051  0.98983606
   2.81366861  1.28390051]
 [-0.11465892 -0.84888657 -0.03037799  0.24919181  1.02639297  0.88107182
   0.29863253 -0.57312904]
 [-0.01559558 -0.11948124  0.40278673  0.60035003  0.37574558  1.25221745
   0.46653797  2.3459653 ]
 [ 1.20309132 -0.96236102  1.35212372  0.97013009  0.96474589  1.46938321
   0.39313892 -0.40656209]]",46342.753930539024,0.15021261779110084,2489.219239792335,46342.753930539024
5,[0 4 2 ... 0 0 1],"[[-4.18379053e-01  4.73195428e-02  2.88531512e-01 -8.73457140e-02
   4.39592198e-01  7.80218666e-01  5.78424700e+00  2.00165224e+00]
 [-2.23745770e-01 -1.87166388e-01  2.76323366e-01  1.18626956e+00
   5.44142035e-01  5.53385315e-01  2.92862272e+00  1.33419507e+00]
 [ 6.22347220e-01 -6.50192817e-01 -3.77531979e-01  1.36099007e-01
   1.27254579e-03  9.78953441e-01 -2.60546343e-01  2.07423412e+00]
 [ 1.84603153e-01  3.92481985e-01 -9.05156305e-02 -7.90033757e-02
   8.02817753e-01  1.13947266e+00 -1.30345067e-01  2.72418715e-01]
 [-5.38736425e-01  1.53038942e+00 -4.04494953e-01  5.81429054e-01
   1.36961252e-01  3.30709482e-01  2.03536176e+00  1.14685840e+00]]",40294.80161246758,0.20643226451895924,3045.033536198927,40294.801612467534
5,[1 4 0 ... 1 1 1],"[[ 2.02540379e+00 -1.13131566e+00 -1.28579444e+00 -2.00750451e-02
   5.20714485e-01  8.45154302e-01  3.83478719e-02  1.18783865e+00]
 [-1.31550444e-01  3.91650467e-02  5.71732995e-01  7.31872788e-01
   5.33781886e-01  3.99964694e-01  5.27252002e+00  1.66532654e+00]
 [ 4.72594174e-01  2.29870760e-01 -8.80645861e-01  1.15267609e+00
   8.79773243e-01  7.73161502e-01  9.90541229e-04  7.30803460e-01]
 [-3.29623202e-01  1.30551347e+00  1.57092653e+00  6.96571767e-01
   2.42942936e-01  1.04719739e+00  1.76588168e-01 -2.31257623e-01]
 [-2.65128490e-01 -8.35870061e-01 -7.16256452e-01  6.46154907e-01
   9.47402612e-01  1.16349682e+00  6.45849239e-01  1.09116436e+00]]",48109.43819182034,0.16639181878651677,2119.9828449508195,48109.438191820205
5,[0 4 4 ... 0 0 0],"[[-1.01842348  0.3395063   0.42793407  0.72437877  0.38149155  0.28850593
   4.46431121  1.64403526]
 [ 3.50466572 -0.73675785 -1.80151631  1.19687859  1.09545641  0.17195675
   7.69336601  1.86092875]
 [ 1.92374569 -0.65091549 -0.67420414  0.28201287  1.16855694  1.05181445
   6.60595394  1.60003056]
 [ 0.80435939 -0.90149339  0.0442509   0.9752128   1.0126185  -0.25817214
   3.6606498   1.61179908]
 [-0.11117784 -0.13616126  0.14473943  0.40773351  0.76750616  0.66781125
   0.44957267  1.28795873]]",38477.049559414714,0.204333234355723,2995.570386144777,38477.04955941482
5,[2 3 1 ... 2 2 3],"[[ 1.76832055e+00 -5.45156559e-01 -3.42091334e-01  3.72278279e-01
   6.63952051e-01  1.72206702e-01  6.23939981e+00  2.59144733e+00]
 [ 4.85330042e-02 -3.57701535e-01 -3.00955426e-01  3.08578458e-02
   7.57743133e-01 -6.82852037e-02  2.46502793e+00  1.84617342e+00]
 [-5.28200248e-01  1.95827706e-01  4.02408447e-01  7.94004231e-01
   7.96603401e-02  7.50744368e-01  4.52325368e+00  1.20657473e+00]
 [ 5.00896763e-01 -6.07736606e-01  5.17602246e-03  1.67177219e+00
   7.42795471e-01  7.20409878e-01  2.56673164e+00 -1.65224643e-01]
 [-4.01573059e-01 -2.01060529e-01 -3.52439397e-01  5.42062603e-01
   7.79348719e-01  9.17882478e-01  1.83424001e-01  1.51938375e+00]]",39146.99919066244,0.21985111672571345,3361.3610702840238,39146.99919066248
5,[1 2 2 ... 1 1 1],"[[ 1.84479467e+00  3.55379681e-01 -2.33273895e-01 -1.57165368e-02
   7.40356055e-01  7.91020103e-01  6.97386104e+00  1.42635341e+00]
 [-5.33331698e-01 -1.59178393e-01  6.40426751e-03  6.80996614e-01
   7.92905718e-01  3.44735399e-01  4.96098312e+00  8.38797355e-01]
 [-2.41216738e-01 -8.42744805e-01  3.64464541e-01  3.44438936e-01
   7.99342343e-01  7.76535275e-01  1.16042861e+00  1.45308907e+00]
 [-7.19995736e-01  2.43424744e-01  1.08996172e+00  5.09452650e-01
  -1.56394399e-01  4.76668531e-01  5.86437107e-01  1.36428677e+00]
 [ 8.68151767e-02  1.30971644e+00 -7.88575095e-01  2.67023283e-01
   5.52529789e-01  1.27442893e+00  5.35926325e-01  1.47057278e+00]]",40998.19252902435,0.193534446248725,2937.316461603847,40998.192529024316
5,[4 0 0 ... 4 4 4],"[[-7.38435196e-03 -5.38823536e-01 -2.24735172e-01  1.89597020e-01
   6.61479455e-01  9.51962380e-01  6.20982754e-01  1.29944946e+00]
 [-2.57037747e-01 -9.44186385e-01  1.24209353e-01  1.14940818e+00
   1.48669827e+00  2.54416212e-01  8.17523792e+00  6.59044460e-01]
 [ 1.98773817e+00 -7.85696853e-01 -1.01747369e+00  3.13644205e-01
   9.26688399e-01  2.16429787e-01  6.82683930e+00  2.05904091e+00]
 [-1.15651493e+00  2.61864456e+00 -3.39313484e-01  6.38137370e-01
   3.40970059e-01  8.77793854e-01  7.02549647e-02 -8.08525471e-01]
 [-4.92305784e-01 -1.56524208e-01 -2.81669822e-02  5.13692835e-01
   3.65525382e-01  4.73561421e-01  4.00225080e+00  1.63634970e+00]]",39957.71972338115,0.21975486811480777,2980.856662952883,39957.719723381124
5,[3 0 0 ... 3 3 3],"[[-6.54052791e-02  1.11548283e-01 -5.17527648e-01  1.05104405e-01
   7.51267662e-01  4.01983299e-01  1.02120567e+00  1.56008560e+00]
 [ 3.24064037e-03 -8.84958553e-01  1.24579708e+00 -1.09266504e-01
   6.91389142e-01  1.01895830e-01  2.33217741e+00  1.94971677e+00]
 [ 9.75669446e-02 -5.92185872e-01  1.10914634e+00  2.63265982e-01
   3.67412642e-01  1.17207938e+00  8.64155434e-01  1.96772097e+00]
 [-6.08220601e-01  6.07957795e-01 -4.09896153e-01  9.05077867e-01
   3.80758946e-01  5.53235996e-01  4.78387748e+00  1.47711687e+00]
 [-7.72163194e-02 -3.53098083e-01 -8.33257023e-01  3.20784327e-01
   1.55448389e-01  5.29882442e-01  7.45698789e+00  1.96773170e+00]]",42954.623435827176,0.14777554642482632,3031.9000657738275,42954.623435827314
5,[1 2 2 ... 1 1 4],"[[ 6.57493561e-01  1.76107655e+00 -6.90948092e-01  7.80864397e-01
   3.03427498e-01  1.01032707e+00  4.55419686e+00  1.17995754e+00]
 [-1.16191143e+00  2.42552407e-01  6.48670486e-01  4.32351189e-01
   2.38450744e-01  6.89480176e-02  4.08070831e+00  1.85776239e+00]
 [ 2.60751778e-03  2.17639512e-01 -4.35417010e-01  4.51245846e-01
   6.46597541e-01  7.00937848e-01  2.88174273e-01  1.14135071e+00]
 [ 2.52706697e-01 -4.55012536e-01 -1.57515335e-01  5.99888919e-01
   9.54732715e-01  5.56302176e-01  7.47152374e+00  7.75444455e-01]
 [ 4.36598563e-01 -8.50476998e-01  1.67373038e-01  1.04140496e+00
   1.03905484e+00  6.61396450e-01  3.54661744e+00  4.18036138e-01]]",36285.799748942605,0.2706688492191877,3365.2758887430473,36285.7997489426
5,[4 3 1 ... 4 4 4],"[[-0.71065612 -1.06351455  0.53367062  0.90226404  0.18159007  0.75888021
   0.5899944   2.6720586 ]
 [-0.01002084 -0.06592541 -0.4825864   1.02560771  0.56476732  0.55204287
   0.43886509  2.3380519 ]
 [-0.95260799  0.09703547  4.0120272   0.31274639 -0.18558377 -1.01131366
   4.72478513  1.55618058]
 [ 0.39541076  0.49696219  0.53883956  0.19059046  1.03080741  0.84584017
  -0.20844589 -0.00659059]
 [ 0.01039309  0.01477495  0.13457474  0.75105718  0.68177492  0.71790037
   5.16405313  1.77533732]]",44941.1293497477,0.16327629542662414,2391.390652844427,44941.12934974763
5,[2 1 1 ... 2 2 2],"[[-0.77021401  1.43008912  0.07592619  0.42952615  0.14093053  0.58293999
   4.65468359  1.83801052]
 [ 0.13634078 -0.03581266 -0.48756385  0.43754948  0.49744798  0.75480705
   0.55790757  1.03531516]
 [-0.36621567 -0.64190265 -0.68402679  0.53256818  0.57455211  0.71236385
   3.99905145  2.15005991]
 [ 0.68606246 -0.42336318 -0.29652153  0.46220826  0.48887835  0.4993994
   7.0661423   1.24723107]
 [-0.6527001  -0.35293001  0.88555315 -0.01250804  0.49689256  0.36442666
   1.65651446  1.65804733]]",36885.701401270184,0.205808783762759,3227.3650714614523,36885.70140127012
5,[0 1 1 ... 0 0 0],"[[-9.82931914e-01 -4.06452922e-01 -5.98181244e-02  9.05663296e-01
   8.83585904e-02  7.33737344e-01  4.37342307e+00  2.22970482e+00]
 [ 4.27964415e-03 -1.40382135e-01 -3.14377218e-01  4.33103523e-01
   6.10735523e-01  8.53067244e-01  6.74623726e-01  1.44405912e+00]
 [-5.34628194e-01 -1.07950815e+00  2.30717075e+00  3.39308490e-01
  -3.06871351e-01 -4.60981947e-02  1.02784134e+00  1.88890801e+00]
 [-2.77653117e-01 -3.70289314e-02  1.32508212e+00  8.26502588e-01
  -2.58352115e-01  2.81080441e-01  4.10025775e+00  1.55832781e+00]
 [-2.44040410e-01 -1.93388962e-01 -1.01354873e+00 -1.21578693e-01
   1.34951314e+00  1.14697611e+00  6.41049705e+00  1.21085069e+00]]",42102.26360256037,0.1880483645325518,2926.9979721095337,42102.263602560604
5,[2 4 0 ... 2 2 4],"[[ 0.32417306 -0.43159836 -0.83096249  0.57652197  0.42907733  1.00690642
   0.7933088   1.79180777]
 [ 0.21131319  0.68590203  0.33217748  0.38721406  1.45725221  0.63955295
  -0.08548821 -0.13546344]
 [-0.03224811  0.30584403  0.05654483  0.61619183  0.25033519  0.39075315
   5.7145921   1.56979737]
 [-1.56000683 -0.66885037  1.77589308  0.60477482 -0.93468519 -0.14989537
   1.1861275   2.16564295]
 [ 0.13141553 -0.38708388  0.0698269   0.83816352  1.20527519 -0.19560873
   3.0021299   0.59923003]]",40297.22133632318,0.19674933636075648,2933.1518385033132,40297.22133632321
5,[1 3 3 ... 1 1 1],"[[-0.1061902   1.42501126 -0.51879108 -0.50170783  0.86753494  0.87062804
   0.08815207  1.48288301]
 [ 0.08957871 -0.04241606 -0.14794167  0.46718364  0.61825844  0.54897187
   5.41894254  1.4819747 ]
 [ 1.36166793 -0.8805921   1.77361276  0.48499864  0.97214318  0.83051021
  -0.45290417  0.03824836]
 [ 0.15687749 -0.5098367   0.2374775   0.75994317  0.90824514  0.74924999
   1.46504137  1.11941252]
 [-0.62922476  2.27690498 -0.83899551 -0.5174449   0.02878561  0.90295822
   4.79092662  1.65196044]]",43827.21716207624,0.11823927855949008,2471.8697635618523,43827.2171620763
